gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,total_services,income_per_tenure
0,0,1,1,72,0,1,1,1,1,1,1,1,63.8,4684.3,0,True,False,False,False,False,True,False,False,False,6,0.873972602739726
1,0,0,0,51,0,1,0,0,1,0,1,1,44.45,2181.55,0,True,False,False,False,False,False,True,False,False,3,0.8548076923076924
1,0,1,1,68,1,0,0,0,0,0,0,1,19.95,1303.25,0,False,False,False,True,False,True,False,False,False,1,0.2891304347826087
1,1,1,0,8,0,0,1,1,0,0,1,1,43.35,371.4,0,True,False,False,False,False,False,False,False,True,3,4.816666666666666
1,0,1,0,49,0,0,1,0,0,1,1,0,49.65,2409.9,0,True,False,False,False,False,True,True,False,False,3,0.993
0,0,1,0,72,1,1,1,1,1,1,1,0,85.1,6155.4,0,False,False,False,False,False,True,False,False,True,7,1.165753424657534
1,0,0,0,9,1,0,0,0,0,1,1,1,95.5,829.1,1,False,True,True,False,False,False,False,True,False,3,9.55
0,0,1,0,28,1,1,0,0,0,1,1,1,92.35,2602.9,1,False,False,True,False,False,False,False,False,True,4,3.1844827586206894
1,0,0,0,54,1,1,0,1,0,1,0,0,89.8,4667.0,0,False,False,True,False,False,False,False,False,True,4,1.6327272727272726
1,0,0,0,11,1,0,1,0,0,0,0,1,74.55,824.75,1,False,False,True,False,False,False,False,True,False,2,6.2124999999999995
0,0,1,1,50,1,0,0,1,1,1,1,0,103.05,5153.5,0,False,False,True,False,True,False,False,False,True,5,2.0205882352941176
0,0,1,0,69,1,1,1,1,1,1,1,1,116.0,8182.85,0,False,True,True,False,False,True,False,True,False,7,1.6571428571428573
1,0,0,0,1,1,0,0,0,0,0,0,1,69.9,69.9,0,False,False,True,False,False,False,False,True,False,1,34.95
1,0,1,1,68,1,1,1,0,1,0,1,0,95.1,6683.4,0,False,False,True,False,False,True,False,False,False,5,1.3782608695652172
1,0,0,1,40,0,1,1,0,1,0,0,0,40.25,1564.05,0,True,False,False,False,True,False,False,False,True,3,0.9817073170731707
1,0,1,1,31,1,0,0,0,0,0,0,0,25.75,755.6,0,False,True,False,True,False,True,False,False,True,1,0.8046875
0,1,0,1,33,1,0,1,1,0,1,1,1,105.35,3465.05,0,False,True,True,False,False,False,False,False,False,5,3.0985294117647055
1,1,1,0,55,1,0,1,1,1,1,1,1,113.6,6292.7,0,False,True,True,False,False,True,False,True,False,6,2.0285714285714285
1,0,1,1,68,1,0,0,0,0,0,0,1,24.0,1664.3,0,False,True,False,True,False,True,False,False,False,1,0.34782608695652173
0,0,1,1,12,1,0,0,0,0,0,0,0,19.4,198.1,0,False,False,False,True,False,False,False,False,False,1,1.4923076923076921
1,0,1,0,71,1,1,1,1,1,1,1,1,86.1,6045.9,0,False,False,False,False,False,True,False,False,False,7,1.1958333333333333
1,0,0,0,40,1,0,1,1,0,1,1,1,102.65,4108.15,0,False,True,True,False,False,False,False,False,True,5,2.503658536585366
0,0,1,1,64,1,0,1,1,0,0,1,1,92.85,5980.75,0,False,True,True,False,True,False,False,True,False,4,1.4284615384615384
1,0,1,0,53,1,0,1,0,1,0,1,0,97.75,5043.2,0,False,True,True,False,True,False,False,False,False,4,1.8101851851851851
1,1,0,0,12,1,0,1,1,1,0,0,1,83.8,1029.75,1,False,False,True,False,False,False,False,False,True,4,6.446153846153846
1,1,0,0,53,0,0,1,1,0,1,1,1,54.45,2854.55,1,True,False,False,False,False,False,False,True,False,4,1.0083333333333333
1,0,1,0,72,1,1,1,1,0,1,0,1,97.95,7114.25,0,False,True,True,False,False,True,True,False,False,5,1.3417808219178082
1,0,0,0,46,1,0,0,0,0,0,0,0,19.95,907.05,0,False,False,False,True,False,True,False,True,False,1,0.42446808510638295
1,0,0,0,40,1,0,0,0,0,0,0,1,24.6,973.95,0,False,True,False,True,False,True,False,False,True,1,0.6000000000000001
1,0,0,0,12,0,1,1,0,1,1,0,1,50.95,605.75,0,True,False,False,False,False,False,False,False,False,4,3.9192307692307695
1,0,0,0,9,1,1,0,0,0,0,0,0,75.6,661.55,0,False,False,True,False,False,False,False,True,False,2,7.56
0,0,1,1,51,1,0,0,0,1,0,0,1,80.75,4116.9,0,False,True,True,False,False,False,False,True,False,2,1.5528846153846154
1,0,1,1,49,1,0,1,1,0,1,0,1,90.4,4494.65,0,False,False,True,False,False,False,True,False,False,4,1.808
1,1,1,0,41,1,0,0,1,0,1,1,1,99.8,4259.3,1,False,True,True,False,False,False,False,True,False,4,2.376190476190476
0,0,0,0,56,1,1,0,1,1,0,0,1,60.25,3282.75,0,False,False,False,False,True,False,True,False,False,4,1.0570175438596492
1,0,0,0,4,1,0,0,0,0,0,0,1,20.2,55.7,0,False,False,False,True,False,False,False,True,False,1,4.04
1,0,1,0,20,1,1,0,0,1,0,1,1,64.15,1274.45,0,False,False,False,False,True,False,False,False,True,4,3.054761904761905
0,0,1,1,26,1,0,0,0,0,0,0,1,20.25,493.95,0,False,False,False,True,False,False,True,False,False,1,0.75
0,0,1,1,20,1,0,1,1,0,1,1,1,105.85,2239.65,1,False,True,True,False,False,False,False,False,False,5,5.04047619047619
0,0,0,0,7,1,0,0,0,0,0,0,0,75.45,480.75,1,False,True,True,False,False,False,False,False,True,1,9.43125
1,0,0,0,7,1,0,0,0,0,1,1,1,93.85,635.6,1,False,True,True,False,False,False,False,True,False,3,11.73125
1,0,0,0,51,1,0,1,1,0,1,1,1,99.0,5038.15,0,False,False,True,False,False,False,False,True,False,5,1.9038461538461537
0,0,0,0,4,1,0,1,0,0,0,0,1,80.3,324.2,0,False,True,True,False,False,False,False,False,True,2,16.06
0,0,0,0,1,1,0,0,0,0,0,0,0,19.55,19.55,0,False,False,False,True,False,False,True,False,False,1,9.775
1,0,1,1,27,1,1,1,0,1,1,0,0,100.75,2793.55,0,False,True,True,False,False,False,False,True,False,5,3.5982142857142856
1,0,0,0,22,1,1,0,0,0,1,1,1,100.75,2095.0,1,False,True,True,False,False,False,False,True,False,4,4.380434782608695
1,0,0,0,12,1,0,1,0,1,0,0,1,53.75,648.65,0,False,False,False,False,False,False,False,False,True,3,4.134615384615385
0,0,1,1,3,0,0,0,0,1,0,0,1,31.0,95.05,1,True,False,False,False,False,False,False,False,True,1,7.75
0,0,1,1,34,1,0,0,0,0,0,0,1,25.6,917.15,0,False,True,False,True,True,False,True,False,False,1,0.7314285714285714
1,0,1,0,24,1,1,0,0,1,0,0,1,58.35,1346.9,0,False,True,False,False,True,False,False,True,False,3,2.334
1,0,0,0,51,1,0,0,1,0,0,0,0,80.0,4242.35,1,False,True,True,False,False,False,True,False,False,2,1.5384615384615385
0,1,0,0,14,0,0,0,0,0,1,1,1,46.35,672.7,0,True,False,False,False,False,False,False,True,False,2,3.0900000000000003
1,0,1,0,59,1,1,1,1,1,1,1,0,113.75,6561.25,0,False,True,True,False,False,True,False,True,False,7,1.8958333333333333
1,0,0,0,3,1,0,1,1,0,0,1,0,90.4,268.45,0,False,False,True,False,False,False,False,True,False,4,22.6
0,0,1,1,65,1,1,0,1,1,1,1,0,109.3,7337.55,0,False,True,True,False,False,True,False,True,False,6,1.656060606060606
1,1,0,0,5,1,0,0,0,0,0,0,1,70.25,331.9,1,False,False,True,False,False,False,False,False,True,1,11.708333333333334
0,0,1,1,59,1,1,1,1,1,1,1,0,90.3,5194.05,0,False,True,False,False,False,True,True,False,False,7,1.505
1,0,1,1,72,0,1,1,1,1,1,1,1,65.25,4478.85,0,True,False,False,False,False,True,True,False,False,6,0.8938356164383562
0,0,1,1,62,1,0,1,1,0,1,1,1,100.15,6283.3,1,False,False,True,False,False,False,False,True,False,5,1.5896825396825398
1,0,0,0,28,1,1,1,0,0,0,1,1,94.5,2659.4,1,False,True,True,False,False,False,True,False,False,4,3.2586206896551726
1,0,0,0,3,1,0,0,0,1,0,1,0,60.65,196.9,0,False,False,False,False,False,False,False,False,True,3,15.1625
1,0,0,1,19,1,0,0,0,0,0,0,1,24.1,439.2,0,False,True,False,True,False,False,True,False,False,1,1.205
1,0,0,0,1,1,0,0,0,0,0,0,1,19.5,19.5,0,False,False,False,True,False,False,False,False,True,1,9.75
1,0,0,0,24,1,0,1,1,1,0,0,1,85.95,2107.15,0,False,False,True,False,False,False,False,True,False,4,3.438
1,1,0,0,57,1,0,0,1,1,0,0,1,53.5,3035.8,0,False,False,False,False,True,False,False,True,False,3,0.9224137931034483
0,0,0,0,72,1,0,0,0,0,0,0,0,25.45,1866.45,0,False,True,False,True,False,True,True,False,False,1,0.34863013698630135
1,0,0,0,67,1,0,0,0,0,0,0,0,20.5,1430.95,0,False,False,False,True,False,True,False,False,False,1,0.3014705882352941
1,0,1,1,52,1,0,0,0,0,0,0,1,20.85,1071.6,0,False,False,False,True,True,False,True,False,False,1,0.39339622641509436
1,0,1,1,71,1,1,1,1,1,1,1,0,89.9,6457.15,0,False,True,False,False,False,True,True,False,False,7,1.2486111111111111
0,0,1,0,26,1,0,0,0,0,0,0,0,26.0,684.05,0,False,True,False,True,True,False,False,False,True,1,0.9629629629629629
0,0,0,0,35,1,1,1,1,1,1,1,1,113.2,3914.05,0,False,True,True,False,False,True,False,False,True,7,3.1444444444444444
0,0,1,1,55,1,0,0,0,0,0,0,1,69.05,3842.6,0,False,False,True,False,False,True,True,False,False,1,1.2330357142857142
0,0,1,1,33,1,0,0,0,0,0,0,0,20.1,670.35,0,False,False,False,True,False,True,False,False,True,1,0.5911764705882353
1,0,1,0,72,1,1,1,1,0,1,1,1,109.65,7880.25,0,False,True,True,False,False,True,False,True,False,6,1.502054794520548
1,0,0,1,1,1,0,0,0,0,0,0,1,19.2,19.2,0,False,False,False,True,False,False,False,False,True,1,9.6
1,0,0,0,10,0,0,0,0,0,0,1,1,33.9,298.45,1,True,False,False,False,False,False,False,False,True,1,3.0818181818181816
0,1,1,0,37,1,0,0,1,1,1,0,0,90.0,3371.75,0,False,False,True,False,False,False,False,True,False,4,2.3684210526315788
1,0,0,0,12,0,0,1,0,1,0,0,0,34.0,442.45,0,True,False,False,False,False,False,False,False,True,2,2.6153846153846154
1,0,1,1,1,1,0,0,0,0,0,0,0,20.4,20.4,0,False,False,False,True,True,False,False,False,True,1,10.2
1,0,1,0,62,0,1,1,0,1,0,0,1,38.6,2345.55,0,True,False,False,False,False,True,True,False,False,3,0.6126984126984127
0,0,0,0,1,0,0,0,0,0,0,0,0,25.25,25.25,0,True,False,False,False,False,False,False,False,False,0,12.625
0,0,0,0,18,1,1,0,1,0,0,0,1,60.6,1156.35,0,False,True,False,False,False,False,False,False,True,3,3.1894736842105265
1,1,1,0,69,1,0,1,0,0,1,0,1,89.95,6143.15,1,False,True,True,False,False,False,False,True,False,3,1.2850000000000001
1,0,0,0,2,1,0,1,0,0,0,0,1,74.75,144.8,0,False,False,True,False,False,False,False,True,False,2,24.916666666666668
1,0,1,1,19,1,0,0,0,0,0,0,0,20.6,414.95,0,False,False,False,True,False,False,False,False,True,1,1.03
1,0,0,0,12,1,0,0,0,0,1,0,1,84.45,1059.55,1,False,True,True,False,False,False,False,True,False,2,6.496153846153846
1,0,0,0,9,1,0,0,0,0,0,0,0,20.4,181.8,0,False,False,False,True,False,False,False,False,True,1,2.04
1,0,0,0,27,1,1,0,1,1,1,1,0,81.7,2212.55,0,False,False,False,False,True,False,False,True,False,6,2.917857142857143
1,0,0,1,27,1,0,0,0,1,0,0,1,79.5,2180.55,1,False,True,True,False,False,False,False,True,False,2,2.8392857142857144
1,0,1,1,1,1,0,0,0,0,1,1,0,89.15,89.15,1,False,False,True,False,False,False,False,False,True,3,44.575
0,1,0,0,24,1,0,0,0,0,0,0,1,20.3,459.95,0,False,False,False,True,False,False,False,False,True,1,0.812
1,1,0,0,14,1,0,0,0,0,0,0,1,74.95,1036.75,1,False,True,True,False,False,False,False,True,False,1,4.996666666666667
0,1,0,0,32,1,0,1,0,0,0,0,1,74.4,2276.95,1,False,False,True,False,False,False,False,True,False,2,2.254545454545455
0,0,0,0,11,1,0,0,0,0,0,0,0,20.0,211.95,0,False,False,False,True,True,False,False,False,True,1,1.6666666666666667
1,0,0,0,1,1,0,0,0,0,0,0,1,25.0,25.0,0,False,True,False,True,False,False,False,False,True,1,12.5
1,1,0,1,38,1,1,0,0,0,0,0,1,80.45,3162.65,0,False,True,True,False,False,False,False,False,True,2,2.062820512820513
0,0,1,1,9,1,0,0,0,0,0,0,0,19.75,210.65,0,False,False,False,True,False,True,False,False,True,1,1.975
1,0,1,1,54,1,1,1,0,1,0,0,1,65.65,3566.7,0,False,True,False,False,False,True,True,False,False,4,1.1936363636363638
0,0,0,0,29,1,0,0,0,0,1,1,1,71.0,2080.1,0,False,True,False,False,True,False,True,False,False,3,2.3666666666666667
1,1,1,0,44,1,0,0,1,0,1,0,1,89.2,4040.2,0,False,True,True,False,False,False,False,True,False,3,1.9822222222222223
1,0,1,1,59,1,1,1,1,1,1,1,1,86.75,5186.0,0,False,False,False,False,False,True,False,True,False,7,1.4458333333333333
0,0,0,0,3,1,0,0,0,0,0,1,1,55.3,196.15,1,False,False,False,False,False,False,False,True,False,2,13.825
0,0,1,1,18,1,1,1,0,1,0,0,1,61.5,1087.45,0,False,False,False,False,True,False,False,False,True,4,3.236842105263158
1,1,0,0,67,1,0,0,0,0,0,0,0,25.1,1672.15,0,False,True,False,True,False,True,True,False,False,1,0.36911764705882355
0,0,1,1,22,1,0,1,0,1,0,0,0,55.15,1206.05,1,False,False,False,False,False,False,False,True,False,3,2.3978260869565218
1,0,0,1,33,0,1,0,0,1,0,0,0,34.05,1113.95,0,True,False,False,False,True,False,True,False,False,2,1.0014705882352941
1,0,0,0,5,1,0,0,0,0,0,0,0,19.95,107.05,0,False,False,False,True,False,False,False,False,True,1,3.3249999999999997
0,0,0,0,2,1,0,0,0,0,0,0,0,19.95,38.15,0,False,False,False,True,False,False,False,False,True,1,6.6499999999999995
1,0,1,1,72,1,1,1,1,1,1,1,0,89.7,6339.3,0,False,True,False,False,False,True,True,False,False,7,1.2287671232876713
1,0,0,1,9,1,0,0,0,0,0,0,0,20.4,184.1,0,False,False,False,True,False,False,False,False,True,1,2.04
1,0,1,1,67,1,0,0,0,0,0,0,0,26.3,1688.9,0,False,True,False,True,False,True,False,False,True,1,0.38676470588235295
0,0,1,0,16,1,0,0,0,0,1,0,1,84.95,1378.25,1,False,True,True,False,False,False,False,True,False,2,4.997058823529412
0,0,0,0,8,1,0,0,0,0,0,0,1,20.7,137.6,0,False,False,False,True,False,False,False,False,True,1,2.3
1,0,0,0,5,0,1,1,1,1,0,0,1,43.25,219.0,1,True,False,False,False,False,False,False,False,True,4,7.208333333333333
1,0,1,1,23,1,0,0,0,0,0,0,1,48.35,1067.15,1,False,True,False,False,True,False,True,False,False,1,2.0145833333333334
1,0,0,0,1,1,0,0,0,0,1,0,1,79.55,79.55,1,False,False,True,False,False,False,False,True,False,2,39.775
0,1,1,0,50,1,0,0,0,0,0,0,1,71.05,3444.85,1,False,False,True,False,False,False,False,True,False,1,1.3931372549019607
1,0,0,0,17,1,0,0,0,0,0,0,0,19.45,369.05,0,False,False,False,True,False,True,True,False,False,1,1.0805555555555555
0,0,1,0,68,1,1,1,1,0,1,1,1,110.8,7553.6,0,False,True,True,False,False,True,False,False,False,6,1.6057971014492753
1,0,0,0,1,1,0,0,0,0,1,0,0,84.5,84.5,1,False,True,True,False,False,False,False,True,False,2,42.25
0,1,1,0,25,1,0,0,0,0,0,0,1,69.3,1813.1,0,False,False,True,False,False,False,False,True,False,1,2.6653846153846152
1,0,0,0,67,0,1,0,1,1,1,0,1,49.35,3321.35,0,True,False,False,False,True,False,False,False,False,4,0.725735294117647
1,0,0,0,32,1,0,0,0,0,0,0,0,20.35,707.5,0,False,False,False,True,True,False,True,False,False,1,0.6166666666666667
0,1,1,0,67,1,1,1,0,0,1,1,1,105.6,7112.15,0,False,True,True,False,True,False,False,True,False,5,1.552941176470588
1,1,1,0,72,0,1,1,1,1,1,1,1,64.45,4641.1,0,True,False,False,False,False,True,True,False,False,6,0.8828767123287672
1,0,1,0,71,1,0,1,1,1,1,1,1,108.6,7690.9,1,False,True,True,False,False,True,True,False,False,6,1.5083333333333333
1,0,0,1,1,1,0,1,0,0,0,0,1,49.9,49.9,0,False,False,False,False,False,False,False,True,False,2,24.95
1,0,0,0,46,0,0,1,0,0,0,0,0,30.3,1380.1,1,True,False,False,False,False,False,False,False,False,1,0.6446808510638298
0,1,0,0,2,0,0,0,1,0,0,0,1,30.4,78.65,1,True,False,False,False,False,False,False,True,False,1,10.133333333333333
0,0,0,0,1,1,0,0,0,0,0,0,1,45.4,45.4,1,False,False,False,False,False,False,False,False,True,1,22.7
0,0,1,0,48,1,0,1,1,0,0,1,1,65.65,3094.65,0,False,False,False,False,True,False,False,True,False,4,1.3397959183673471
0,0,1,0,61,1,0,0,1,1,1,1,1,103.3,6518.35,0,False,True,True,False,True,False,False,False,False,5,1.6661290322580644
0,0,1,0,32,1,0,1,0,0,0,1,0,84.15,2585.95,1,False,False,True,False,False,False,False,False,False,3,2.5500000000000003
0,0,0,0,2,1,0,0,0,0,0,0,0,44.45,82.7,0,False,False,False,False,False,False,False,True,False,1,14.816666666666668
0,0,0,0,3,1,0,0,0,0,0,0,0,19.75,58.85,1,False,False,False,True,False,False,False,True,False,1,4.9375
0,0,0,0,5,1,0,0,0,1,0,1,1,85.4,425.9,1,False,False,True,False,False,False,True,False,False,3,14.233333333333334
0,0,1,1,71,1,1,1,1,1,1,1,0,89.9,6342.7,0,False,True,False,False,False,True,False,False,False,7,1.2486111111111111
1,0,1,0,37,1,1,0,0,0,0,0,1,55.05,2030.75,0,False,True,False,False,False,False,False,False,True,2,1.4486842105263158
1,0,1,1,65,1,0,0,1,1,1,1,1,104.1,6700.05,0,False,True,True,False,False,True,False,False,False,5,1.5772727272727272
0,0,0,1,67,1,0,1,0,1,1,1,1,106.6,7244.7,0,False,True,True,False,True,False,False,False,False,5,1.5676470588235294
1,0,0,1,49,1,0,0,0,0,0,0,0,75.2,3678.3,1,False,True,True,False,False,False,True,False,False,1,1.504
1,0,1,1,50,1,1,0,0,1,1,0,1,70.5,3486.65,0,False,True,False,False,False,True,True,False,False,4,1.3823529411764706
1,0,1,1,25,1,0,0,0,0,0,0,0,19.6,411.15,0,False,False,False,True,True,False,False,True,False,1,0.7538461538461539
0,0,0,1,17,1,0,0,1,0,0,0,1,55.85,937.5,1,False,True,False,False,True,False,False,False,True,2,3.102777777777778
0,0,1,1,64,1,0,0,0,0,0,0,1,24.05,1559.15,0,False,True,False,True,False,True,False,False,True,1,0.37
1,0,1,0,25,0,0,0,1,0,1,0,1,38.1,970.4,0,True,False,False,False,True,False,True,False,False,2,1.4653846153846155
1,1,0,0,23,1,0,1,1,0,1,1,1,106.4,2483.5,1,False,True,True,False,False,False,False,True,False,5,4.433333333333334
1,1,1,0,24,0,0,0,1,1,0,0,0,34.25,828.2,0,True,False,False,False,False,False,False,False,True,2,1.37
0,0,0,0,37,1,0,0,1,0,1,1,1,100.05,3810.55,0,False,True,True,False,False,False,False,True,False,4,2.6328947368421054
0,0,0,0,21,1,0,0,0,0,0,0,1,68.65,1493.2,0,False,False,True,False,False,False,False,True,False,1,3.1204545454545456
1,0,0,0,1,1,0,0,0,0,0,0,1,45.8,45.8,0,False,False,False,False,False,False,False,False,True,1,22.9
0,0,0,0,10,1,0,0,0,0,0,0,1,75.75,777.3,0,False,True,True,False,False,False,False,False,True,1,6.886363636363637
1,0,0,0,6,1,0,1,0,0,0,1,1,84.4,556.35,1,False,False,True,False,False,False,False,True,False,3,12.057142857142859
1,0,1,0,51,1,1,1,0,0,0,1,1,96.4,4911.05,0,False,True,True,False,True,False,True,False,False,4,1.853846153846154
0,0,0,0,10,1,0,0,0,0,0,0,1,20.55,187.35,0,False,False,False,True,False,False,False,False,True,1,1.8681818181818182
0,0,0,0,6,0,1,1,0,1,0,1,0,50.95,307.6,0,True,False,False,False,False,False,True,False,False,4,7.278571428571429
1,0,1,1,47,1,1,1,1,1,1,1,1,90.5,4318.35,0,False,True,False,False,False,True,False,False,True,7,1.8854166666666667
0,0,1,1,61,1,1,1,1,1,0,1,1,79.4,4820.55,0,False,True,False,False,True,False,False,True,False,6,1.2806451612903227
0,0,0,0,52,0,1,1,1,0,1,1,1,58.75,3038.55,0,True,False,False,False,False,True,False,False,False,5,1.1084905660377358
0,0,1,1,35,1,1,1,0,0,0,0,1,59.45,2136.9,0,False,True,False,False,False,False,True,False,False,3,1.651388888888889
1,0,1,0,71,1,0,1,1,0,1,1,1,105.7,7472.15,0,False,True,True,False,True,False,False,False,False,5,1.4680555555555557
0,0,0,0,6,1,1,1,0,0,0,0,0,56.25,389.1,1,False,False,False,False,False,False,False,True,False,3,8.035714285714286
1,0,1,0,45,1,1,0,1,0,0,0,0,53.3,2296.25,0,False,False,False,False,False,True,True,False,False,3,1.158695652173913
0,1,0,0,2,1,0,0,0,0,1,0,1,85.55,187.45,1,False,True,True,False,False,False,False,True,False,2,28.516666666666666
0,0,0,0,4,1,0,1,0,0,1,1,1,68.65,261.25,1,False,False,False,False,False,False,False,False,False,4,13.73
1,0,0,0,2,0,0,0,0,0,0,0,0,24.3,38.45,0,True,False,False,False,False,False,False,False,True,0,8.1
1,0,0,0,4,1,0,0,0,0,1,0,0,77.85,299.2,1,False,False,True,False,False,False,False,True,False,2,15.569999999999999
1,0,0,0,51,1,1,0,0,1,0,0,0,59.9,3043.6,0,False,True,False,False,True,False,True,False,False,3,1.1519230769230768
1,0,1,1,60,1,0,0,0,0,0,0,0,23.95,1506.4,0,False,True,False,True,True,False,True,False,False,1,0.39262295081967213
1,0,0,0,9,1,0,0,0,0,0,0,1,20.15,163.7,0,False,False,False,True,True,False,False,False,True,1,2.0149999999999997
1,0,0,0,3,1,0,1,1,0,1,1,1,105.35,323.25,1,False,True,True,False,False,False,False,False,False,5,26.3375
1,0,0,0,17,1,0,0,1,1,0,1,1,95.65,1640.0,0,False,True,True,False,False,False,False,False,False,4,5.313888888888889
0,0,0,0,8,1,0,0,0,0,1,0,1,87.05,762.1,1,False,True,True,False,False,False,False,True,False,2,9.672222222222222
1,0,1,1,46,1,1,0,1,1,1,1,0,81.0,3846.35,0,False,False,False,False,False,True,False,False,True,6,1.7234042553191489
0,0,0,0,68,1,1,1,1,1,1,1,1,82.45,5646.6,0,False,False,False,False,False,True,True,False,False,7,1.194927536231884
1,0,0,0,1,1,0,0,0,0,1,0,1,53.5,53.5,1,False,False,False,False,False,False,False,False,True,2,26.75
0,0,1,0,4,1,0,0,0,0,0,0,0,20.5,79.05,0,False,False,False,True,True,False,False,False,False,1,4.1
0,0,0,0,1,0,0,0,0,0,0,0,1,25.1,25.1,1,True,False,False,False,False,False,False,False,True,0,12.55
1,0,0,1,28,1,0,1,0,1,0,0,1,54.4,1516.6,0,False,False,False,False,True,False,True,False,False,3,1.8758620689655172
0,0,0,0,39,1,0,1,0,0,1,0,1,58.6,2224.5,0,False,False,False,False,True,False,True,False,False,3,1.465
1,0,0,0,11,1,0,0,1,0,0,1,0,84.8,888.75,0,False,False,True,False,False,False,False,True,False,3,7.066666666666666
0,0,1,0,71,0,0,1,1,1,1,1,1,61.4,4310.35,0,True,False,False,False,False,True,True,False,False,5,0.8527777777777777
1,0,0,1,2,1,0,0,0,0,0,0,0,20.4,42.9,0,False,False,False,True,False,False,False,False,True,1,6.8
1,1,1,0,30,1,0,1,1,0,0,0,1,79.65,2365.15,1,False,False,True,False,False,False,False,False,True,3,2.5693548387096774
0,0,0,0,17,1,0,0,0,0,0,0,0,20.15,353.65,0,False,False,False,True,True,False,False,False,True,1,1.1194444444444445
0,0,1,0,55,1,0,1,1,0,1,0,1,94.45,5073.1,0,False,True,True,False,False,False,True,False,False,4,1.686607142857143
0,0,0,0,58,1,1,0,0,0,0,0,1,79.8,4526.85,0,False,True,True,False,False,False,False,False,False,2,1.352542372881356
0,0,0,0,5,1,1,0,0,1,0,0,0,54.2,308.25,1,False,False,False,False,False,False,False,True,False,3,9.033333333333333
0,1,0,0,1,1,0,0,0,0,0,0,1,19.45,19.45,1,False,False,False,True,False,False,False,True,False,1,9.725
1,1,0,0,9,1,0,0,0,0,0,0,1,74.05,678.45,0,False,True,True,False,False,False,False,True,False,1,7.404999999999999
1,0,0,0,26,1,0,0,0,1,0,0,0,49.15,1237.3,0,False,False,False,False,False,False,False,False,False,2,1.8203703703703704
0,0,0,0,50,1,0,0,0,0,0,0,0,19.4,1023.95,0,False,False,False,True,False,True,True,False,False,1,0.3803921568627451
0,0,1,0,72,1,1,1,1,1,1,1,1,113.65,8182.75,0,False,True,True,False,False,True,False,False,False,7,1.5568493150684932
0,0,0,1,43,1,1,1,0,1,1,1,1,106.0,4532.3,0,False,False,True,False,True,False,True,False,False,6,2.409090909090909
